"id","price","speed","hd","ram","screen","computer_category"
1316,1859,33,120,4,14,"super"
460,2690,25,452,16,15,"mega"
2193,2427,50,424,8,15,"mega"
4395,1554,33,214,4,14,"special"
4130,2899,100,420,8,17,"hyper"
3947,2118,50,250,4,17,"super"
5211,2598,66,730,16,15,"ultrasuper"
1846,2290,66,107,2,14,"super"
1581,1990,66,107,2,14,"super"
5354,2019,66,1000,8,15,"ultrasuper"
113,3895,50,452,8,14,"uber"
2111,3334,66,528,16,15,"hyper"
2050,1994,33,120,4,14,"super"
5823,1730,66,540,8,15,"ultra"
5476,2195,50,720,16,15,"ultrasuper"
2580,2929,50,340,4,17,"hyper"
6006,2673,75,1200,24,15,"extreme"
256,2399,66,120,4,14,"mega"
2927,2395,33,528,16,14,"mega"
765,1599,25,170,4,14,"special"
908,1399,25,170,4,14,"special"
4212,2044,66,426,4,14,"super"
378,2595,25,340,16,14,"mega"
3783,3243,66,1000,24,14,"extreme"
2315,1720,33,424,4,14,"ultra"
2132,2444,66,214,4,14,"mega"
3396,2425,100,425,8,15,"mega"
4252,1488,66,340,4,15,"special"
3722,2039,33,212,4,14,"super"
5619,1675,66,540,8,15,"ultra"
1785,3125,66,1370,4,15,"extreme"
1703,1690,25,170,4,14,"special"
4456,2318,66,528,8,17,"mega"
2866,2627,66,424,8,15,"mega"
3661,1675,33,425,8,15,"ultra"
4517,2390,33,720,16,15,"ultrasuper"
3314,2889,33,340,4,17,"hyper"
317,2399,66,120,4,14,"mega"
2519,2444,33,426,8,14,"mega"
1968,2544,33,426,8,14,"mega"
1234,1399,25,170,4,14,"special"
786,2120,33,212,8,14,"super"
439,3055,50,250,8,17,"hyper"
4986,2904,33,1000,24,15,"extreme"
4721,2504,50,720,16,15,"ultrasuper"
2662,1939,33,212,4,14,"super"
4864,1545,33,214,4,14,"special"
5251,1295,33,214,4,14,"special"
2172,2329,33,340,8,17,"mega"
582,2590,33,340,8,14,"mega"
5333,2754,33,1000,24,15,"extreme"
2702,1544,33,107,2,14,"special"
1499,1699,33,210,4,15,"special"
1051,2590,25,540,16,14,"mega"
2784,2219,33,340,4,14,"mega"
3171,2845,66,540,8,17,"hyper"
5455,1245,66,340,4,14,"special"
4538,2694,33,720,16,15,"hyper"
5802,2308,100,545,8,17,"mega"
6189,2790,66,1200,24,17,"extreme"
4313,1199,33,340,4,14,"special"
847,1990,33,214,4,14,"super"
235,2195,25,245,8,14,"super"
4109,2344,100,426,4,14,"mega"
1764,3249,66,450,4,15,"hyper"
4803,1645,33,214,4,14,"special"
704,3090,66,452,16,15,"hyper"
1560,2495,66,426,8,14,"mega"
3640,2044,66,214,4,14,"super"
5272,2328,100,270,4,14,"mega"
6067,1809,66,540,8,17,"ultra"
4374,1994,66,214,4,14,"super"
4578,1918,33,340,4,17,"super"
2723,1839,25,212,4,15,"super"
969,2195,66,214,4,14,"super"
2294,1395,33,240,4,14,"special"
2498,2279,50,340,8,17,"mega"
3192,1795,66,214,4,14,"super"
4925,2058,50,1000,8,15,"ultrasuper"
4639,2390,66,528,8,15,"mega"
3905,3454,100,1000,24,14,"extreme"
6210,3244,75,1600,32,15,"extreme"
2376,2144,33,214,4,14,"super"
2559,1644,50,107,2,14,"special"
1825,2390,33,214,4,14,"mega"
5068,1545,66,214,4,14,"special"
296,2690,25,340,16,14,"mega"
5577,2690,100,850,16,17,"ultrasuper"
5312,2544,33,720,16,15,"ultrasuper"
5537,2248,100,545,8,17,"mega"
2641,1975,66,420,8,15,"ultra"
479,2595,50,250,8,15,"mega"
4170,3454,100,1000,24,14,"extreme"
2988,1819,33,120,4,14,"super"
561,3999,66,345,16,17,"uber"
4700,2940,33,1000,24,15,"extreme"
2090,2644,66,426,8,14,"mega"
3457,1495,33,340,4,14,"special"
1030,3094,50,540,16,14,"hyper"
2151,1695,25,214,4,14,"special"
6046,1949,66,420,8,15,"ultra"
3253,3044,75,528,16,14,"hyper"
1295,1899,25,120,4,14,"super"
71,4020,66,500,8,14,"uber"
275,2195,33,250,8,15,"super"
1173,2590,66,426,8,14,"mega"
4782,1704,33,214,4,14,"special"
4965,1679,66,425,4,15,"ultra"
4231,2299,66,428,16,15,"mega"
1642,2774,33,340,4,14,"hyper"
2233,2299,25,120,4,14,"mega"
2416,2643,66,212,4,14,"mega"
2620,2320,33,528,8,14,"mega"
31,1920,33,170,4,14,"super"
5047,2490,66,720,16,15,"ultrasuper"
2885,1590,50,107,2,14,"special"
540,2095,33,250,4,14,"super"
500,2720,50,250,8,15,"hyper"
418,1690,33,107,2,14,"special"
336,2790,33,340,16,14,"hyper"
4496,2504,33,720,16,15,"ultrasuper"
3518,2349,100,420,8,15,"mega"
3436,2044,75,107,2,14,"super"
805,1509,50,130,4,14,"special"
1274,2644,25,528,16,14,"mega"
5394,1935,66,1000,8,14,"ultrasuper"
5781,1635,66,540,8,15,"ultra"
3150,3019,66,340,8,15,"hyper"
2212,2749,50,340,8,15,"hyper"
5863,2640,100,850,16,17,"ultrasuper"
3232,2595,100,426,8,14,"mega"
1070,2644,66,426,8,14,"mega"
132,1799,25,170,4,14,"super"
5659,2940,66,1000,24,17,"extreme"
683,2290,25,340,8,15,"mega"
2008,2489,33,340,4,14,"mega"
1539,1395,25,107,2,14,"special"
3579,1890,75,107,2,14,"super"
3701,2444,100,214,4,14,"mega"
5291,1590,33,214,4,15,"special"
5026,1574,50,270,4,14,"special"
4048,1925,66,425,8,15,"ultra"
1152,2794,50,340,4,14,"hyper"
2742,1999,33,170,4,14,"super"
2946,2405,33,424,8,15,"mega"
2437,1990,33,214,4,15,"super"
1621,2044,33,170,4,15,"super"
193,1999,33,213,8,14,"super"
397,2449,33,230,4,14,"mega"
2906,1619,25,120,4,15,"special"
3966,1695,50,340,8,14,"special"
5556,2444,66,850,16,15,"ultrasuper"
1131,1395,25,170,4,15,"special"
5924,1499,50,545,4,15,"special"
1886,1529,33,245,4,14,"special"
3007,1494,25,107,2,14,"special"
4618,1590,33,214,4,14,"special"
3844,1798,33,340,4,17,"ultra"
5373,1395,33,214,4,14,"special"
458,2390,66,214,4,15,"mega"
5087,2339,66,540,8,17,"mega"
622,2025,66,170,4,14,"super"
2824,1725,33,212,4,14,"special"
3476,1899,33,420,8,14,"ultra"
2538,1469,25,120,4,14,"special"
1091,3495,66,500,16,14,"uber"
744,1975,33,250,8,14,"super"
927,1895,33,250,8,15,"super"
3945,2290,33,528,16,14,"mega"
2029,2244,33,426,8,14,"mega"
3558,2445,66,425,8,17,"mega"
1396,1599,25,120,4,14,"special"
1865,2168,33,212,4,14,"super"
5985,2344,50,1000,16,15,"ultrasuper"
4027,2493,33,528,16,14,"mega"
4414,2634,66,540,8,17,"mega"
5352,2048,66,545,8,17,"ultra"
1356,2290,66,214,4,15,"mega"
4292,3564,66,364,8,15,"uber"
1661,2244,25,426,8,14,"mega"
2803,1690,33,214,4,15,"special"
4843,1349,33,210,4,15,"special"
5230,2290,33,720,16,15,"ultrasuper"
5148,1590,33,214,4,15,"special"
5617,1599,66,428,4,15,"special"
6250,2095,66,850,16,15,"ultrasuper"
601,3149,66,230,8,14,"hyper"
2599,1295,33,214,4,14,"special"
50,1995,33,250,4,14,"super"
3028,2044,25,426,8,14,"super"
2477,2429,66,340,8,17,"mega"
519,2390,66,214,4,14,"mega"
988,1470,25,214,4,14,"special"
3497,2544,33,528,16,14,"mega"
3415,1465,66,210,4,14,"special"
5413,2285,100,1000,8,14,"ultrasuper"
2395,1797,25,270,4,14,"super"
948,2590,50,340,8,14,"mega"
1335,2495,66,426,8,14,"mega"
2864,2699,66,245,8,15,"mega"
315,2695,66,250,8,14,"mega"
1417,2348,66,245,8,14,"mega"
6229,2323,100,850,16,15,"ultrasuper"
5882,2545,100,1260,16,15,"ultrasuper"
5209,1699,33,212,8,14,"special"
4435,2404,100,528,8,14,"mega"
4883,2093,33,528,8,14,"ultra"
3333,2744,66,528,16,14,"hyper"
3129,2124,33,240,4,14,"super"
1213,1795,33,212,8,14,"super"
5821,1808,50,545,4,17,"ultra"
784,2644,33,340,8,14,"mega"
580,2099,33,120,4,14,"super"
1682,2295,50,340,8,15,"mega"
3272,2444,66,426,8,14,"mega"
3802,1995,66,340,8,14,"super"
4536,1648,66,212,4,14,"special"
5903,1765,50,1000,8,14,"ultra"
3741,2499,75,340,16,15,"mega"
6147,2790,75,1200,24,17,"extreme"
5474,1999,100,420,8,14,"ultra"
3354,2395,75,426,8,14,"mega"
6086,1654,66,850,8,14,"ultra"
4067,3108,33,270,4,17,"hyper"
5943,2390,50,850,16,17,"ultrasuper"
1743,1994,50,107,2,14,"super"
4006,3078,50,212,4,17,"hyper"
5005,1448,33,212,4,14,"special"
3394,3229,66,527,8,14,"hyper"
5699,1873,100,528,8,14,"ultra"
1457,3148,66,345,16,15,"hyper"
376,1995,33,130,4,14,"super"
845,2644,50,340,8,14,"mega"
6168,1823,66,1000,16,15,"ultra"
1926,1449,25,120,4,14,"special"
5270,1644,33,214,4,14,"special"
4801,2308,66,730,8,15,"ultrasuper"
3619,1990,50,420,4,14,"ultra"
4271,2190,66,528,8,15,"mega"
5739,1735,50,1000,8,14,"ultra"
2721,1589,25,212,4,14,"special"
3884,2449,100,527,8,15,"mega"
2191,1844,25,214,4,14,"super"
641,1395,25,80,4,15,"special"
5535,1695,50,528,8,14,"ultra"
4353,2099,66,420,8,14,"super"
5678,3090,100,1000,24,17,"extreme"
1110,2834,66,426,8,15,"hyper"
2986,2490,33,528,16,14,"mega"
1804,1890,33,214,4,15,"super"
111,2995,66,340,8,15,"hyper"
1375,2044,33,214,4,14,"super"
437,2805,33,250,8,17,"hyper"
2273,2019,33,424,4,14,"ultra"
1049,3025,33,1370,8,14,"extreme"
4658,2318,66,428,8,17,"mega"
906,1899,25,120,4,14,"super"
5760,1640,100,340,4,15,"special"
3863,3190,66,1000,24,14,"extreme"
3047,1995,50,424,8,14,"ultra"
4862,3043,66,1000,24,15,"extreme"
4149,1799,66,340,8,15,"ultra"
1314,2095,33,212,4,17,"super"
3516,1529,33,210,4,14,"special"
5800,1604,100,340,4,14,"special"
2069,1595,33,107,2,14,"special"
4332,2090,33,528,8,15,"ultra"
967,1399,25,170,4,14,"special"
3251,2120,33,528,8,14,"ultra"
6025,2373,100,1000,16,15,"ultrasuper"
1783,1744,33,107,2,14,"special"
5861,1804,66,545,4,17,"ultra"
5127,2099,66,1000,8,14,"ultrasuper"
4210,2988,33,270,4,17,"hyper"
2252,1899,25,120,4,14,"super"
3781,2029,33,420,4,14,"super"
3985,1295,33,340,4,14,"special"
4679,1645,33,214,4,14,"special"
4128,1679,33,340,8,15,"special"
1232,3348,66,345,16,15,"hyper"
1436,1994,33,214,4,14,"super"
3068,1790,33,214,4,14,"super"
2048,2069,33,340,4,14,"super"
1701,4999,66,525,8,17,"uber"
5392,2699,100,730,16,15,"hyper"
4475,2340,33,720,16,14,"ultrasuper"
2517,2344,66,214,4,14,"mega"
1966,1789,33,120,4,14,"super"
3312,2744,100,426,8,14,"hyper"
1253,1944,50,107,2,14,"super"
2782,2544,50,426,8,14,"mega"
5453,2164,50,212,8,17,"super"
2170,1944,33,214,4,14,"super"
1722,1599,66,130,4,14,"special"
702,2099,33,120,4,14,"super"
3373,2595,66,530,16,15,"mega"
5657,2654,66,1000,24,15,"ultrasuper"
4740,2904,33,1000,24,15,"extreme"
4189,2299,66,340,4,14,"mega"
824,2395,50,340,8,15,"mega"
3577,2343,66,426,8,14,"mega"
1518,1644,33,107,2,14,"special"
4454,2049,66,420,8,15,"super"
6187,1690,100,528,8,15,"ultra"
1028,1799,33,120,4,14,"super"
2925,2095,33,426,8,14,"super"
4923,1788,66,425,4,14,"ultra"
3638,2899,66,527,16,15,"hyper"
355,2075,66,170,4,14,"super"
172,2495,33,250,8,15,"mega"
5188,1429,33,424,4,15,"special"
1089,2590,66,426,8,15,"mega"
3842,1899,66,250,4,15,"super"
3659,1595,33,214,4,14,"special"
2639,2090,66,214,4,15,"super"
4107,1499,33,340,4,14,"special"
1293,3599,66,527,4,15,"uber"
1579,2699,66,245,8,15,"mega"
90,3490,50,330,8,14,"uber"
1558,2590,25,528,16,14,"mega"
1762,1790,33,107,2,15,"super"
5066,1799,66,425,8,14,"ultra"
6126,1595,100,1000,4,14,"ultra"
2027,2804,33,340,4,14,"hyper"
5718,1845,100,528,8,14,"ultra"
4393,2228,66,425,8,14,"mega"
4046,2629,100,420,8,15,"mega"
3903,2159,66,170,4,14,"super"
620,1499,33,130,4,14,"special"
1844,2390,33,424,8,14,"mega"
1497,2895,50,528,16,14,"hyper"
4372,2590,66,720,16,14,"ultrasuper"
3434,1689,25,212,4,14,"special"
2313,2090,25,426,8,15,"super"
4311,2128,66,425,8,14,"super"
1823,2395,50,426,8,14,"mega"
1354,1549,25,212,4,14,"special"
5331,2790,33,1000,24,15,"extreme"
2231,1990,33,107,2,14,"super"
2292,1395,25,107,2,14,"special"
2761,1295,33,107,2,14,"special"
2109,2090,50,214,4,15,"super"
151,2095,33,250,4,15,"super"
477,2035,33,250,8,14,"super"
681,2455,33,250,8,17,"mega"
6065,1699,100,540,8,14,"ultra"
4576,2590,66,1000,8,14,"ultrasuper"
3495,1490,33,107,2,14,"special"
3699,2494,66,426,8,14,"mega"
498,1890,66,107,2,14,"super"
4637,3349,100,728,8,14,"uber"
1415,2244,25,426,8,14,"mega"
4168,2999,100,528,16,17,"hyper"
2374,2744,50,340,8,17,"hyper"
2088,2495,25,528,16,14,"mega"
4229,2015,66,425,8,14,"ultra"
1619,1890,50,107,2,15,"super"
294,2455,66,250,8,14,"mega"
8,1995,50,85,2,14,"super"
1680,2199,50,230,8,15,"super"
3026,2225,50,212,8,15,"super"
559,2690,33,452,16,14,"mega"
4902,2940,50,1000,24,15,"extreme"
4698,1740,50,214,4,15,"special"
946,2190,25,340,8,14,"super"
4515,1359,50,340,4,14,"special"
2353,1139,33,125,2,14,"special"
4963,2594,50,720,16,15,"ultrasuper"
4433,3140,66,1000,24,15,"extreme"
4984,2954,66,1000,24,15,"extreme"
2822,3239,66,424,8,15,"hyper"
2883,2499,66,545,8,15,"mega"
5840,2182,66,364,8,14,"super"
2435,1690,33,107,2,15,"special"
273,2595,50,250,8,15,"mega"
5901,2395,100,850,16,15,"ultrasuper"
1211,1644,25,107,2,14,"special"
5922,2179,100,364,8,14,"super"
742,2144,66,107,2,14,"super"
3821,2465,66,540,8,17,"mega"
5167,1679,33,212,4,17,"special"
4780,1395,25,340,8,14,"special"
3087,2195,50,426,8,14,"mega"
1272,2590,25,528,16,15,"mega"
6105,1544,66,528,4,14,"special"
5249,1848,66,545,4,17,"ultra"
4494,3095,50,1000,24,15,"extreme"
4086,1288,33,340,4,15,"special"
1476,2494,33,426,8,14,"mega"
2700,1399,25,245,4,14,"special"
4759,3394,66,1000,24,15,"extreme"
2006,1590,33,107,2,15,"special"
5432,1899,66,730,8,14,"ultra"
3169,2999,100,527,16,15,"hyper"
5228,1199,33,428,4,14,"special"
4820,2495,66,810,16,15,"ultrasuper"
3352,1795,75,107,2,14,"super"
2965,1790,66,107,2,14,"super"
2679,2590,25,528,16,14,"mega"
2271,1844,33,107,2,14,"super"
2210,2399,50,340,8,17,"mega"
4841,2194,33,528,8,14,"mega"
130,2065,50,170,4,14,"super"
5289,1899,66,425,8,14,"ultra"
3617,3439,66,340,8,17,"uber"
5310,1748,50,545,4,17,"ultra"
3148,2355,66,340,8,15,"mega"
191,1899,33,170,4,14,"super"
1537,1649,25,120,4,14,"special"
212,3135,66,250,8,17,"hyper"
5493,1795,100,340,4,14,"ultra"
3678,2295,66,540,8,15,"mega"
3882,1895,33,540,8,15,"ultra"
3230,1920,25,528,8,14,"ultra"
2944,2220,33,528,8,14,"mega"
5554,1808,50,545,4,17,"ultra"
1802,2495,66,424,8,15,"mega"
1150,2495,25,540,16,14,"mega"
395,2999,66,170,4,14,"hyper"
4412,3295,100,1000,24,14,"extreme"
5758,1599,66,545,4,15,"ultra"
5106,1973,66,528,8,14,"ultra"
3413,2694,75,426,8,14,"hyper"
1863,1945,33,340,4,15,"super"
4616,2199,66,528,8,15,"mega"
5575,2290,66,850,16,15,"ultrasuper"
864,2390,66,214,4,15,"mega"
2332,2590,33,426,8,14,"mega"
2067,1299,25,212,4,14,"special"
1884,1990,66,107,2,15,"super"
1598,3334,66,528,16,15,"hyper"
4677,2078,33,340,4,17,"super"
6023,1894,66,850,8,14,"ultra"
5371,1545,66,214,4,14,"special"
5085,2095,66,528,8,15,"ultra"
2128,2185,33,340,8,17,"super"
3943,1943,33,426,8,14,"ultra"
3291,2343,66,426,8,14,"mega"
456,2375,50,250,8,15,"mega"
517,1990,25,214,4,14,"super"
4881,1690,66,214,4,15,"special"
3760,1625,33,240,4,14,"special"
5350,2139,33,212,8,17,"super"
782,2290,50,214,4,15,"mega"
252,1499,25,170,4,14,"special"
2149,3995,66,1000,16,14,"uber"
2801,2294,66,214,4,14,"mega"
4269,3108,33,270,4,17,"hyper"
4208,3490,100,1000,24,15,"extreme"
2618,1894,33,214,4,14,"super"
5819,1808,50,545,4,17,"ultra"
1720,1999,33,170,4,14,"super"
986,2399,50,340,8,14,"mega"
5636,1640,100,340,4,14,"special"
3739,2143,33,426,8,14,"super"
2189,3515,66,424,16,17,"uber"
4473,2854,33,1000,24,14,"extreme"
69,2199,33,212,4,14,"super"
4004,3158,66,170,4,17,"hyper"
4534,3090,33,1000,24,15,"extreme"
1924,3290,50,528,16,14,"hyper"
538,1899,33,170,4,14,"super"
4942,1779,50,270,4,14,"super"
5003,1738,66,425,4,14,"ultra"
2393,1579,33,245,4,15,"special"
3556,2645,66,540,8,17,"mega"
2862,1990,50,420,4,14,"ultra"
5268,2990,33,1000,24,15,"extreme"
1251,1749,33,170,4,14,"special"
334,2025,50,170,4,14,"super"
313,2895,50,340,16,14,"hyper"
2719,1844,33,214,4,14,"super"
4738,2443,33,528,8,14,"mega"
803,2599,50,230,4,14,"mega"
5207,2840,100,528,16,15,"hyper"
639,1990,33,214,4,15,"super"
2658,1195,25,107,2,14,"special"
1741,2690,33,528,16,15,"hyper"
5676,2540,66,850,16,17,"ultrasuper"
1108,2170,33,340,8,14,"super"
109,2045,66,170,4,14,"super"
5697,2399,66,730,16,15,"ultrasuper"
578,3090,66,452,16,14,"hyper"
4126,4348,100,728,8,17,"uber"
4330,1499,33,340,4,14,"special"
6166,2390,66,1000,16,17,"ultrasuper"
1047,2090,33,214,4,15,"super"
1373,1279,33,130,4,14,"special"
4799,1529,33,420,4,14,"special"
599,2390,66,214,4,14,"mega"
5941,2104,75,545,8,17,"ultra"
4860,1769,66,540,8,14,"ultra"
2250,2385,66,340,8,17,"mega"
5024,1604,50,214,4,14,"special"
3392,2149,66,212,4,14,"super"
2311,1500,25,424,4,14,"special"
3657,2115,33,530,8,15,"ultra"
2475,1375,25,120,4,14,"special"
170,1999,33,120,8,14,"super"
5329,1799,66,545,8,15,"ultra"
1577,2095,66,340,4,15,"super"
3209,2290,66,426,8,15,"mega"
5533,1299,50,540,8,14,"special"
231,1999,33,120,8,14,"super"
5064,2295,50,720,16,15,"ultrasuper"
6227,3123,75,1600,32,15,"extreme"
2984,2090,33,426,8,15,"super"
5594,2145,50,850,16,15,"ultrasuper"
2515,1995,50,214,4,14,"super"
660,2125,50,250,8,15,"super"
3453,1695,50,340,8,14,"special"
3045,2490,66,426,8,14,"mega"
435,2049,33,405,4,14,"super"
1129,2094,66,107,2,14,"super"
904,1799,33,120,4,14,"super"
3514,1945,66,340,8,15,"super"
1842,2995,66,424,16,15,"hyper"
4147,1969,66,425,8,14,"ultra"
3718,2195,50,420,8,15,"mega"
5859,1398,66,340,4,14,"special"
700,1295,25,80,4,14,"special"
3005,2195,50,420,8,15,"mega"
1638,3319,66,527,4,15,"hyper"
3779,2065,33,540,8,15,"ultra"
4656,2840,33,720,16,17,"hyper"
3474,1490,25,214,4,15,"special"
1903,1844,33,107,2,14,"super"
4717,2240,33,1000,8,14,"ultrasuper"
2107,3099,66,450,16,15,"hyper"
925,2145,66,250,4,14,"super"
5390,1890,100,340,4,14,"super"
2637,3294,66,528,16,14,"hyper"
27,1975,33,130,4,14,"super"
1394,2244,33,214,4,14,"super"
3310,2769,66,340,8,14,"hyper"
88,1795,33,130,4,14,"super"
6063,2623,75,1200,24,15,"extreme"
5146,2249,66,270,8,14,"mega"
761,1939,50,170,4,14,"super"
4982,1794,33,214,4,14,"super"
3983,1799,66,340,8,15,"ultra"
5615,1454,66,340,4,14,"special"
6124,2245,100,1000,16,15,"ultrasuper"
5451,1838,50,428,4,17,"ultra"
4921,1759,66,425,8,15,"ultra"
3066,2775,66,420,16,15,"hyper"
3575,2989,66,424,8,14,"hyper"
2902,2389,33,120,4,17,"mega"
2841,1444,25,107,2,14,"special"
5411,1840,66,528,8,14,"ultra"
1026,2399,50,250,8,15,"mega"
5920,2804,100,1000,24,15,"extreme"
292,2999,66,240,4,15,"hyper"
5880,1345,66,340,4,14,"special"
4044,1590,33,426,4,14,"special"
353,2595,50,250,8,15,"mega"
4248,2895,100,528,16,14,"hyper"
3331,1590,50,107,2,15,"special"
1495,1944,50,107,2,14,"super"
822,2495,66,340,8,14,"mega"
2168,1295,33,212,4,14,"special"
3800,1690,33,340,4,17,"special"
1964,1275,25,212,4,14,"special"
5716,2308,100,850,8,17,"ultrasuper"
5186,1895,33,212,8,14,"super"
3596,2189,33,212,4,15,"super"
4309,2265,66,730,8,15,"ultrasuper"
6185,2554,66,1200,24,15,"ultrasuper"
3106,1944,50,214,4,14,"super"
4065,3564,66,340,8,15,"uber"
1760,2145,33,340,8,15,"super"
1087,2595,50,340,4,14,"mega"
557,2075,50,250,8,14,"super"
1516,2395,50,426,8,14,"mega"
2229,2395,66,340,8,15,"mega"
2494,1425,25,120,4,14,"special"
4513,1704,33,214,4,14,"special"
1985,2495,25,528,16,14,"mega"
5981,2145,66,1000,16,15,"ultrasuper"
4370,1195,25,214,4,14,"special"
5247,1923,33,528,8,14,"ultra"
843,3495,66,500,8,14,"uber"
414,2195,33,250,8,15,"super"
5308,2598,66,730,16,15,"ultrasuper"
2698,2944,33,528,16,14,"hyper"
3861,1495,33,340,4,14,"special"
3432,1844,66,107,2,14,"super"
2759,2899,66,340,16,15,"hyper"
4574,1599,66,340,8,15,"special"
5737,2723,66,1000,24,15,"extreme"
3901,3344,66,1000,24,14,"extreme"
3228,1344,25,107,2,14,"special"
5512,2690,50,1000,24,15,"extreme"
6206,2995,66,1600,32,15,"extreme"
1352,1865,25,170,4,17,"super"
679,2599,50,450,8,14,"mega"
2963,2520,66,528,8,14,"mega"
2046,3190,33,528,16,14,"hyper"
6246,2744,66,1200,24,15,"extreme"
1148,1449,25,120,4,14,"special"
4839,2354,33,720,16,15,"ultrasuper"
6002,2794,75,1200,24,15,"extreme"
4166,2408,66,540,8,15,"mega"
5573,1449,66,270,8,14,"special"
3697,2795,75,528,16,14,"hyper"
3922,3194,33,1000,24,14,"extreme"
1617,2705,66,545,8,15,"hyper"
1413,1699,66,170,4,14,"special"
5104,1923,50,528,8,14,"ultra"
4391,1999,66,540,8,15,"ultra"
4635,2599,66,527,16,15,"mega"
1678,2195,66,214,4,14,"super"
2555,3090,66,528,16,14,"hyper"
2780,1395,33,240,4,14,"special"
4900,3149,100,728,8,14,"hyper"
5165,1299,50,428,4,14,"special"
3024,3239,66,424,8,15,"hyper"
4187,1854,66,426,4,14,"ultra"
2820,3385,66,540,16,17,"uber"
5634,1199,33,210,4,14,"special"
1882,1818,25,212,4,14,"super"
965,2344,33,426,8,14,"mega"
5838,2204,100,545,8,17,"mega"
3085,1690,33,214,4,14,"special"
3289,2290,66,426,8,14,"mega"
1434,1844,33,107,2,14,"super"
3758,2854,100,528,16,14,"hyper"
536,2815,66,250,8,15,"hyper"
740,3099,66,450,16,15,"hyper"
4452,2454,33,720,16,14,"ultrasuper"
1209,2044,33,214,4,14,"super"
3350,2644,50,528,16,14,"mega"
67,2325,66,130,4,14,"mega"
2372,1799,33,270,4,14,"super"
4023,2099,33,212,8,14,"super"
801,2799,33,240,4,14,"hyper"
6103,1690,66,850,8,15,"ultra"
1230,2465,33,250,8,17,"mega"
4757,1499,50,545,4,15,"special"
3819,1299,33,210,4,14,"special"
3554,2395,33,528,16,14,"mega"
1699,2799,66,340,16,15,"hyper"
2208,2384,33,340,4,14,"mega"
1270,2099,33,120,4,14,"super"
1474,2344,66,214,4,14,"mega"
3371,2494,25,528,16,14,"mega"
5226,1554,33,214,4,14,"special"
1739,2944,33,528,16,14,"hyper"
4961,2054,66,528,8,14,"ultra"
1291,1894,25,120,4,14,"super"
4349,2543,33,720,16,14,"ultrasuper"
6164,1854,100,850,8,15,"ultra"
5430,2364,33,212,8,17,"mega"
3636,2690,66,528,16,14,"hyper"
1800,1690,25,212,4,14,"special"
4084,1608,33,340,4,14,"special"
332,2195,50,130,4,14,"super"
4105,2093,33,426,8,14,"super"
4614,2544,66,528,8,14,"mega"
1535,2999,66,340,4,15,"hyper"
4288,1728,33,212,4,14,"special"
1556,2795,33,528,16,14,"hyper"
2534,1790,25,107,2,14,"super"
2004,2999,66,450,16,15,"hyper"
5695,1699,66,270,4,14,"special"
2025,1709,25,120,4,14,"special"
454,2425,66,250,8,15,"mega"
2942,1765,33,425,8,15,"ultra"
3146,1744,33,214,4,14,"special"
1821,2995,66,528,8,15,"hyper"
719,3295,66,545,8,14,"hyper"
5756,1899,75,545,8,15,"ultra"
1066,1995,33,340,8,14,"super"
2290,2795,50,528,16,14,"hyper"
4206,2099,66,420,8,14,"super"
189,2695,33,340,16,14,"mega"
2473,3334,66,528,16,15,"hyper"
5777,1824,66,545,4,17,"ultra"
2126,2490,33,426,8,14,"mega"
3207,2359,50,340,4,14,"mega"
5960,2308,100,545,8,17,"mega"
210,3895,66,500,8,15,"uber"
4471,2395,33,720,16,14,"ultrasuper"
6225,1590,66,528,8,15,"ultra"
393,1899,50,120,4,14,"super"
2086,2135,33,540,8,15,"ultra"
2860,2490,66,426,8,15,"mega"
3676,2890,75,528,16,15,"hyper"
3411,2690,100,426,8,14,"mega"
6,3695,66,340,16,14,"uber"
5205,2048,66,540,8,14,"ultra"
1127,3794,66,452,8,14,"uber"
3880,2635,66,1080,8,15,"ultrasuper"
6042,2373,100,1000,16,15,"ultrasuper"
2656,2244,25,426,8,14,"mega"
6021,1599,66,540,8,14,"ultra"
1331,1379,25,212,4,14,"special"
3962,2525,33,540,8,15,"mega"
1045,1590,33,107,2,14,"special"
1392,1899,33,245,8,14,"super"
5552,2699,100,730,16,15,"hyper"
4431,1969,66,425,8,14,"ultra"
4063,1645,33,425,8,15,"special"
4410,3628,66,270,4,17,"uber"
3472,2029,33,420,8,14,"super"
4227,3044,33,1000,24,14,"extreme"
1310,1395,25,170,4,15,"special"
2595,2294,50,424,8,14,"mega"
923,2690,66,340,8,15,"mega"
4696,3244,33,1000,24,15,"extreme"
4797,1299,33,428,4,15,"special"
5613,2645,100,364,8,14,"mega"
4879,1999,66,545,8,15,"ultra"
2147,2595,33,528,16,14,"mega"
2248,1499,33,245,4,14,"special"
6082,2744,75,1200,24,15,"extreme"
2799,2494,33,426,8,14,"mega"
2616,2890,50,528,16,15,"hyper"
5266,1618,50,428,4,17,"special"
3533,1515,33,210,4,14,"special"
5817,2254,66,850,16,15,"ultrasuper"
4492,2354,33,720,16,15,"ultrasuper"
168,2599,50,210,4,14,"mega"
1453,2590,25,528,16,14,"mega"
3737,2090,33,426,8,15,"super"
2412,2495,66,426,8,14,"mega"
5062,2354,50,720,16,15,"ultrasuper"
3798,2454,100,426,8,14,"mega"
1188,1895,33,212,8,15,"super"
2881,3129,66,527,8,14,"hyper"
2513,2444,50,426,8,14,"mega"
1718,2649,50,340,8,15,"mega"
